"id","codigo","nome","idestado"
"642","2111631","SÃO RAIMUNDO DO DOCA BEZERRA","9"
"643","2111672","SÃO ROBERTO","9"
"644","2111706","SÃO VICENTE FERRER","9"
"645","2111722","SATUBINHA","9"
"646","2111748","SENADOR ALEXANDRE COSTA","9"
"647","2111763","SENADOR LA ROCQUE","9"
"648","2111789","SERRANO DO MARANHÃO","9"
"649","2111805","SÍTIO NOVO","9"
"650","2111904","SUCUPIRA DO NORTE","9"
"651","2111953","SUCUPIRA DO RIACHÃO","9"
"652","2112001","TASSO FRAGOSO","9"
"653","2112100","TIMBIRAS","9"
"654","2112209","TIMON","9"
"655","2112233","TRIZIDELA DO VALE","9"
"656","2112274","TUFILÂNDIA","9"
"657","2112308","TUNTUM","9"
"658","2112407","TURIAÇU","9"
"659","2112456","TURILÂNDIA","9"
"660","2112506","TUTÓIA","9"
"661","2112605","URBANO SANTOS","9"
"662","2112704","VARGEM GRANDE","9"
"663","2112803","VIANA","9"
"664","2112852","VILA NOVA DOS MARTÍRIOS","9"
"665","2112902","VITÓRIA DO MEARIM","9"
"666","2113009","VITORINO FREIRE","9"
"667","2114007","ZÉ DOCA","9"
"668","2200053","ACAUÃ","10"
"669","2200103","AGRICOLÂNDIA","10"
"670","2200202","ÁGUA BRANCA","10"
"671","2200251","ALAGOINHA DO PIAUÍ","10"
"672","2200277","ALEGRETE DO PIAUÍ","10"
"673","2200301","ALTO LONGÁ","10"
"674","2200400","ALTOS","10"
"675","2200459","ALVORADA DO GURGUÉIA","10"
"676","2200509","AMARANTE","10"
"677","2200608","ANGICAL DO PIAUÍ","10"
"678","2200707","ANÍSIO DE ABREU","10"
"679","2200806","ANTÔNIO ALMEIDA","10"
"680","2200905","AROAZES","10"
"681","2200954","AROEIRAS DO ITAIM","10"
"682","2201002","ARRAIAL","10"
"683","2201051","ASSUNÇÃO DO PIAUÍ","10"
"684","2201101","AVELINO LOPES","10"
"685","2201150","BAIXA GRANDE DO RIBEIRO","10"
"686","2201176","BARRA D'ALCÂNTARA","10"
"687","2201200","BARRAS","10"
"688","2201309","BARREIRAS DO PIAUÍ","10"
"689","2201408","BARRO DURO","10"
"690","2201507","BATALHA","10"
"691","2201556","BELA VISTA DO PIAUÍ","10"
"692","2201572","BELÉM DO PIAUÍ","10"
"693","2201606","BENEDITINOS","10"
"694","2201705","BERTOLÍNIA","10"
"695","2201739","BETÂNIA DO PIAUÍ","10"
"696","2201770","BOA HORA","10"
"697","2201804","BOCAINA","10"
"698","2201903","BOM JESUS","10"
"699","2201919","BOM PRINCÍPIO DO PIAUÍ","10"
"700","2201929","BONFIM DO PIAUÍ","10"
"701","2201945","BOQUEIRÃO DO PIAUÍ","10"
"702","2201960","BRASILEIRA","10"
"703","2201988","BREJO DO PIAUÍ","10"
"704","2202000","BURITI DOS LOPES","10"
"705","2202026","BURITI DOS MONTES","10"
"706","2202059","CABECEIRAS DO PIAUÍ","10"
"707","2202075","CAJAZEIRAS DO PIAUÍ","10"
"708","2202083","CAJUEIRO DA PRAIA","10"
"709","2202091","CALDEIRÃO GRANDE DO PIAUÍ","10"
"710","2202109","CAMPINAS DO PIAUÍ","10"
"711","2202117","CAMPO ALEGRE DO FIDALGO","10"
"712","2202133","CAMPO GRANDE DO PIAUÍ","10"
"713","2202174","CAMPO LARGO DO PIAUÍ","10"
"714","2202208","CAMPO MAIOR","10"
"715","2202251","CANAVIEIRA","10"
"716","2202307","CANTO DO BURITI","10"
"717","2202406","CAPITÃO DE CAMPOS","10"
"718","2202455","CAPITÃO GERVÁSIO OLIVEIRA","10"
"719","2202505","CARACOL","10"
"720","2202539","CARAÚBAS DO PIAUÍ","10"
"721","2202554","CARIDADE DO PIAUÍ","10"
"722","2202604","CASTELO DO PIAUÍ","10"
"723","2202653","CAXINGÓ","10"
"724","2202703","COCAL","10"
"725","2202711","COCAL DE TELHA","10"
"726","2202729","COCAL DOS ALVES","10"
"727","2202737","COIVARAS","10"
"728","2202752","COLÔNIA DO GURGUÉIA","10"
"729","2202778","COLÔNIA DO PIAUÍ","10"
"730","2202802","CONCEIÇÃO DO CANINDÉ","10"
"731","2202851","CORONEL JOSÉ DIAS","10"
"732","2202901","CORRENTE","10"
"733","2203008","CRISTALÂNDIA DO PIAUÍ","10"
"734","2203107","CRISTINO CASTRO","10"
"735","2203206","CURIMATÁ","10"
"736","2203230","CURRAIS","10"
"737","2203255","CURRALINHOS","10"
"738","2203271","CURRAL NOVO DO PIAUÍ","10"
"739","2203305","DEMERVAL LOBÃO","10"
"740","2203354","DIRCEU ARCOVERDE","10"
"741","2203404","DOM EXPEDITO LOPES","10"
"742","2203420","DOMINGOS MOURÃO","10"
"743","2203453","DOM INOCÊNCIO","10"
"744","2203503","ELESBÃO VELOSO","10"
"745","2203602","ELISEU MARTINS","10"
"746","2203701","ESPERANTINA","10"
"747","2203750","FARTURA DO PIAUÍ","10"
"748","2203800","FLORES DO PIAUÍ","10"
"749","2203859","FLORESTA DO PIAUÍ","10"
"750","2203909","FLORIANO","10"
"751","2204006","FRANCINÓPOLIS","10"
"752","2204105","FRANCISCO AYRES","10"
"753","2204154","FRANCISCO MACEDO","10"
"754","2204204","FRANCISCO SANTOS","10"
"755","2204303","FRONTEIRAS","10"
"756","2204352","GEMINIANO","10"
"757","2204402","GILBUÉS","10"
"758","2204501","GUADALUPE","10"
"759","2204550","GUARIBAS","10"
"760","2204600","HUGO NAPOLEÃO","10"
"761","2204659","ILHA GRANDE","10"
"762","2204709","INHUMA","10"
"763","2204808","IPIRANGA DO PIAUÍ","10"
"764","2204907","ISAÍAS COELHO","10"
"765","2205003","ITAINÓPOLIS","10"
"766","2205102","ITAUEIRA","10"
"767","2205151","JACOBINA DO PIAUÍ","10"
"768","2205201","JAICÓS","10"
"769","2205250","JARDIM DO MULATO","10"
"770","2205276","JATOBÁ DO PIAUÍ","10"
"771","2205300","JERUMENHA","10"
"772","2205359","JOÃO COSTA","10"
"773","2205409","JOAQUIM PIRES","10"
"774","2205458","JOCA MARQUES","10"
"775","2205508","JOSÉ DE FREITAS","10"
"776","2205516","JUAZEIRO DO PIAUÍ","10"
"777","2205524","JÚLIO BORGES","10"
"778","2205532","JUREMA","10"
"779","2205540","LAGOINHA DO PIAUÍ","10"
"780","2205557","LAGOA ALEGRE","10"
"781","2205565","LAGOA DO BARRO DO PIAUÍ","10"
"782","2205573","LAGOA DE SÃO FRANCISCO","10"
"783","2205581","LAGOA DO PIAUÍ","10"
"784","2205599","LAGOA DO SÍTIO","10"
"785","2205607","LANDRI SALES","10"
"786","2205706","LUÍS CORREIA","10"
"787","2205805","LUZILÂNDIA","10"
"788","2205854","MADEIRO","10"
"789","2205904","MANOEL EMÍDIO","10"
"790","2205953","MARCOLÂNDIA","10"
"791","2206001","MARCOS PARENTE","10"
"792","2206050","MASSAPÊ DO PIAUÍ","10"
"793","2206100","MATIAS OLÍMPIO","10"
"794","2206209","MIGUEL ALVES","10"
"795","2206308","MIGUEL LEÃO","10"
"796","2206357","MILTON BRANDÃO","10"
"797","2206407","MONSENHOR GIL","10"
"798","2206506","MONSENHOR HIPÓLITO","10"
"799","2206605","MONTE ALEGRE DO PIAUÍ","10"
"800","2206654","MORRO CABEÇA NO TEMPO","10"
"801","2206670","MORRO DO CHAPÉU DO PIAUÍ","10"
"802","2206696","MURICI DOS PORTELAS","10"
"803","2206704","NAZARÉ DO PIAUÍ","10"
"804","2206753","NOSSA SENHORA DE NAZARÉ","10"
"805","2206803","NOSSA SENHORA DOS REMÉDIOS","10"
"806","2206902","NOVO ORIENTE DO PIAUÍ","10"
"807","2206951","NOVO SANTO ANTÔNIO","10"
"808","2207009","OEIRAS","10"
"809","2207108","OLHO D'ÁGUA DO PIAUÍ","10"
"810","2207207","PADRE MARCOS","10"
"811","2207306","PAES LANDIM","10"
"812","2207355","PAJEÚ DO PIAUÍ","10"
"813","2207405","PALMEIRA DO PIAUÍ","10"
"814","2207504","PALMEIRAIS","10"
"815","2207553","PAQUETÁ","10"
"816","2207603","PARNAGUÁ","10"
"817","2207702","PARNAÍBA","10"
"818","2207751","PASSAGEM FRANCA DO PIAUÍ","10"
"819","2207777","PATOS DO PIAUÍ","10"
"820","2207793","PAU D'ARCO DO PIAUÍ","10"
"821","2207801","PAULISTANA","10"
"822","2207850","PAVUSSU","10"
"823","2207900","PEDRO II","10"
"824","2207934","PEDRO LAURENTINO","10"
"825","2207959","NOVA SANTA RITA","10"
"826","2208007","PICOS","10"
"827","2208106","PIMENTEIRAS","10"
"828","2208205","PIO IX","10"
"829","2208304","PIRACURUCA","10"
"830","2208403","PIRIPIRI","10"
"831","2208502","PORTO","10"
"832","2208551","PORTO ALEGRE DO PIAUÍ","10"
"833","2208601","PRATA DO PIAUÍ","10"
"834","2208650","QUEIMADA NOVA","10"
"835","2208700","REDENÇÃO DO GURGUÉIA","10"
"836","2208809","REGENERAÇÃO","10"
"837","2208858","RIACHO FRIO","10"
"838","2208874","RIBEIRA DO PIAUÍ","10"
"839","2208908","RIBEIRO GONÇALVES","10"
"840","2209005","RIO GRANDE DO PIAUÍ","10"
"841","2209104","SANTA CRUZ DO PIAUÍ","10"
"842","2209153","SANTA CRUZ DOS MILAGRES","10"
"843","2209203","SANTA FILOMENA","10"
"844","2209302","SANTA LUZ","10"
"845","2209351","SANTANA DO PIAUÍ","10"
"846","2209377","SANTA ROSA DO PIAUÍ","10"
"847","2209401","SANTO ANTÔNIO DE LISBOA","10"
"848","2209450","SANTO ANTÔNIO DOS MILAGRES","10"
"849","2209500","SANTO INÁCIO DO PIAUÍ","10"
"850","2209559","SÃO BRAZ DO PIAUÍ","10"
"851","2209609","SÃO FÉLIX DO PIAUÍ","10"
"852","2209658","SÃO FRANCISCO DE ASSIS DO PIAUÍ","10"
"853","2209708","SÃO FRANCISCO DO PIAUÍ","10"
"854","2209757","SÃO GONÇALO DO GURGUÉIA","10"
"855","2209807","SÃO GONÇALO DO PIAUÍ","10"
"856","2209856","SÃO JOÃO DA CANABRAVA","10"
"857","2209872","SÃO JOÃO DA FRONTEIRA","10"
"858","2209906","SÃO JOÃO DA SERRA","10"
"859","2209955","SÃO JOÃO DA VARJOTA","10"
"860","2209971","SÃO JOÃO DO ARRAIAL","10"
"861","2210003","SÃO JOÃO DO PIAUÍ","10"
"862","2210052","SÃO JOSÉ DO DIVINO","10"
"863","2210102","SÃO JOSÉ DO PEIXE","10"
"864","2210201","SÃO JOSÉ DO PIAUÍ","10"
"865","2210300","SÃO JULIÃO","10"
"866","2210359","SÃO LOURENÇO DO PIAUÍ","10"
"867","2210375","SÃO LUIS DO PIAUÍ","10"
"868","2210383","SÃO MIGUEL DA BAIXA GRANDE","10"
"869","2210391","SÃO MIGUEL DO FIDALGO","10"
"870","2210409","SÃO MIGUEL DO TAPUIO","10"
"871","2210508","SÃO PEDRO DO PIAUÍ","10"
"872","2210607","SÃO RAIMUNDO NONATO","10"
"873","2210623","SEBASTIÃO BARROS","10"
"874","2210631","SEBASTIÃO LEAL","10"
"875","2210656","SIGEFREDO PACHECO","10"
"876","2210706","SIMÕES","10"
"877","2210805","SIMPLÍCIO MENDES","10"
"878","2210904","SOCORRO DO PIAUÍ","10"
"879","2210938","SUSSUAPARA","10"
"880","2210953","TAMBORIL DO PIAUÍ","10"
"881","2210979","TANQUE DO PIAUÍ","10"
"882","2211001","TERESINA","10"
"883","2211100","UNIÃO","10"
"884","2211209","URUÇUÍ","10"
"885","2211308","VALENÇA DO PIAUÍ","10"
"886","2211357","VÁRZEA BRANCA","10"
"887","2211407","VÁRZEA GRANDE","10"
"888","2211506","VERA MENDES","10"
"889","2211605","VILA NOVA DO PIAUÍ","10"
"890","2211704","WALL FERRAZ","10"
"891","2300101","ABAIARA","11"
"892","2300150","ACARAPE","11"
"893","2300200","ACARAÚ","11"
"894","2300309","ACOPIARA","11"
"895","2300408","AIUABA","11"
"896","2300507","ALCÂNTARAS","11"
"897","2300606","ALTANEIRA","11"
"898","2300705","ALTO SANTO","11"
"899","2300754","AMONTADA","11"
"900","2300804","ANTONINA DO NORTE","11"
"901","2300903","APUIARÉS","11"
"902","2301000","AQUIRAZ","11"
"903","2301109","ARACATI","11"
"904","2301208","ARACOIABA","11"
"905","2301257","ARARENDÁ","11"
"906","2301307","ARARIPE","11"
"907","2301406","ARATUBA","11"
"908","2301505","ARNEIROZ","11"
"909","2301604","ASSARÉ","11"
"910","2301703","AURORA","11"
"911","2301802","BAIXIO","11"
"912","2301851","BANABUIÚ","11"
"913","2301901","BARBALHA","11"
"914","2301950","BARREIRA","11"
"915","2302008","BARRO","11"
"916","2302057","BARROQUINHA","11"
"917","2302107","BATURITÉ","11"
"918","2302206","BEBERIBE","11"
"919","2302305","BELA CRUZ","11"
"920","2302404","BOA VIAGEM","11"
"921","2302503","BREJO SANTO","11"
"922","2302602","CAMOCIM","11"
"923","2302701","CAMPOS SALES","11"
"924","2302800","CANINDÉ","11"
"925","2302909","CAPISTRANO","11"
"926","2303006","CARIDADE","11"
"927","2303105","CARIRÉ","11"
"928","2303204","CARIRIAÇU","11"
"929","2303303","CARIÚS","11"
"930","2303402","CARNAUBAL","11"
"931","2303501","CASCAVEL","11"
"932","2303600","CATARINA","11"
"933","2303659","CATUNDA","11"
"934","2303709","CAUCAIA","11"
"935","2303808","CEDRO","11"
"936","2303907","CHAVAL","11"
"937","2303931","CHORÓ","11"
"938","2303956","CHOROZINHO","11"
"939","2304004","COREAÚ","11"
"940","2304103","CRATEÚS","11"
"941","2304202","CRATO","11"
"942","2304236","CROATÁ","11"
"943","2304251","CRUZ","11"
"944","2304269","DEPUTADO IRAPUAN PINHEIRO","11"
"945","2304277","ERERÊ","11"
"946","2304285","EUSÉBIO","11"
"947","2304301","FARIAS BRITO","11"
"948","2304350","FORQUILHA","11"
"949","2304400","FORTALEZA","11"
"950","2304459","FORTIM","11"
"951","2304509","FRECHEIRINHA","11"
"952","2304608","GENERAL SAMPAIO","11"
"953","2304657","GRAÇA","11"
"954","2304707","GRANJA","11"
"955","2304806","GRANJEIRO","11"
"956","2304905","GROAÍRAS","11"
"957","2304954","GUAIÚBA","11"
"958","2305001","GUARACIABA DO NORTE","11"
"959","2305100","GUARAMIRANGA","11"
"960","2305209","HIDROLÂNDIA","11"
"961","2305233","HORIZONTE","11"
"962","2305266","IBARETAMA","11"
"963","2305308","IBIAPINA","11"
"964","2305332","IBICUITINGA","11"
"965","2305357","ICAPUÍ","11"
"966","2305407","ICÓ","11"
"967","2305506","IGUATU","11"
"968","2305605","INDEPENDÊNCIA","11"
"969","2305654","IPAPORANGA","11"
"970","2305704","IPAUMIRIM","11"
"971","2305803","IPU","11"
"972","2305902","IPUEIRAS","11"
"973","2306009","IRACEMA","11"
"974","2306108","IRAUÇUBA","11"
"975","2306207","ITAIÇABA","11"
"976","2306256","ITAITINGA","11"
"977","2306306","ITAPAGÉ","11"
"978","2306405","ITAPIPOCA","11"
"979","2306504","ITAPIÚNA","11"
"980","2306553","ITAREMA","11"
"981","2306603","ITATIRA","11"
"982","2306702","JAGUARETAMA","11"
"983","2306801","JAGUARIBARA","11"
"984","2306900","JAGUARIBE","11"
"985","2307007","JAGUARUANA","11"
"986","2307106","JARDIM","11"
"987","2307205","JATI","11"
"988","2307254","JIJOCA DE JERICOACOARA","11"
"989","2307304","JUAZEIRO DO NORTE","11"
"990","2307403","JUCÁS","11"
"991","2307502","LAVRAS DA MANGABEIRA","11"
"992","2307601","LIMOEIRO DO NORTE","11"
"993","2307635","MADALENA","11"
"994","2307650","MARACANAÚ","11"
"995","2307700","MARANGUAPE","11"
"996","2307809","MARCO","11"
"997","2307908","MARTINÓPOLE","11"
"998","2308005","MASSAPÊ","11"
"999","2308104","MAURITI","11"
"1000","2308203","MERUOCA","11"
"1001","2308302","MILAGRES","11"
"1002","2308351","MILHÃ","11"
"1003","2308377","MIRAÍMA","11"
"1004","2308401","MISSÃO VELHA","11"
"1005","2308500","MOMBAÇA","11"
"1006","2308609","MONSENHOR TABOSA","11"
"1007","2308708","MORADA NOVA","11"
"1008","2308807","MORAÚJO","11"
"1009","2308906","MORRINHOS","11"
"1010","2309003","MUCAMBO","11"
"1011","2309102","MULUNGU","11"
"1012","2309201","NOVA OLINDA","11"
"1013","2309300","NOVA RUSSAS","11"
"1014","2309409","NOVO ORIENTE","11"
"1015","2309458","OCARA","11"
"1016","2309508","ORÓS","11"
"1017","2309607","PACAJUS","11"
"1018","2309706","PACATUBA","11"
"1019","2309805","PACOTI","11"
"1020","2309904","PACUJÁ","11"
"1021","2310001","PALHANO","11"
"1022","2310100","PALMÁCIA","11"
"1023","2310209","PARACURU","11"
"1024","2310258","PARAIPABA","11"
"1025","2310308","PARAMBU","11"
"1026","2310407","PARAMOTI","11"
"1027","2310506","PEDRA BRANCA","11"
"1028","2310605","PENAFORTE","11"
"1029","2310704","PENTECOSTE","11"
"1030","2310803","PEREIRO","11"
"1031","2310852","PINDORETAMA","11"
"1032","2310902","PIQUET CARNEIRO","11"
"1033","2310951","PIRES FERREIRA","11"
"1034","2311009","PORANGA","11"
"1035","2311108","PORTEIRAS","11"
"1036","2311207","POTENGI","11"
"1037","2311231","POTIRETAMA","11"
"1038","2311264","QUITERIANÓPOLIS","11"
"1039","2311306","QUIXADÁ","11"
"1040","2311355","QUIXELÔ","11"
"1041","2311405","QUIXERAMOBIM","11"
"1042","2311504","QUIXERÉ","11"
"1043","2311603","REDENÇÃO","11"
"1044","2311702","RERIUTABA","11"
"1045","2311801","RUSSAS","11"
"1046","2311900","SABOEIRO","11"
"1047","2311959","SALITRE","11"
"1048","2312007","SANTANA DO ACARAÚ","11"
"1049","2312106","SANTANA DO CARIRI","11"
"1050","2312205","SANTA QUITÉRIA","11"
"1051","2312304","SÃO BENEDITO","11"
"1052","2312403","SÃO GONÇALO DO AMARANTE","11"
"1053","2312502","SÃO JOÃO DO JAGUARIBE","11"
"1054","2312601","SÃO LUÍS DO CURU","11"
"1055","2312700","SENADOR POMPEU","11"
"1056","2312809","SENADOR SÁ","11"
"1057","2312908","SOBRAL","11"
"1058","2313005","SOLONÓPOLE","11"
"1059","2313104","TABULEIRO DO NORTE","11"
"1060","2313203","TAMBORIL","11"
"1061","2313252","TARRAFAS","11"
"1062","2313302","TAUÁ","11"
"1063","2313351","TEJUÇUOCA","11"
"1064","2313401","TIANGUÁ","11"
"1065","2313500","TRAIRI","11"
"1066","2313559","TURURU","11"
"1067","2313609","UBAJARA","11"
"1068","2313708","UMARI","11"
"1069","2313757","UMIRIM","11"
"1070","2313807","URUBURETAMA","11"
"1071","2313906","URUOCA","11"
"1072","2313955","VARJOTA","11"
"1073","2314003","VÁRZEA ALEGRE","11"
"1074","2314102","VIÇOSA DO CEARÁ","11"
"1075","2400109","ACARI","12"
"1076","2400208","AÇU","12"
"1077","2400307","AFONSO BEZERRA","12"
"1078","2400406","ÁGUA NOVA","12"
"1079","2400505","ALEXANDRIA","12"
"1080","2400604","ALMINO AFONSO","12"
"1081","2400703","ALTO DO RODRIGUES","12"
"1082","2400802","ANGICOS","12"
"1083","2400901","ANTÔNIO MARTINS","12"
"1084","2401008","APODI","12"
"1085","2401107","AREIA BRANCA","12"
"1086","2401206","ARÊS","12"
"1087","2401305","AUGUSTO SEVERO","12"
"1088","2401404","BAÍA FORMOSA","12"
"1089","2401453","BARAÚNA","12"
"1090","2401503","BARCELONA","12"
"1091","2401602","BENTO FERNANDES","12"
"1092","2401651","BODÓ","12"
"1093","2401701","BOM JESUS","12"
"1094","2401800","BREJINHO","12"
"1095","2401859","CAIÇARA DO NORTE","12"
"1096","2401909","CAIÇARA DO RIO DO VENTO","12"
"1097","2402006","CAICÓ","12"
"1098","2402105","CAMPO REDONDO","12"
"1099","2402204","CANGUARETAMA","12"
"1100","2402303","CARAÚBAS","12"
"1101","2402402","CARNAÚBA DOS DANTAS","12"
"1102","2402501","CARNAUBAIS","12"
"1103","2402600","CEARÁ-MIRIM","12"
"1104","2402709","CERRO CORÁ","12"
"1105","2402808","CORONEL EZEQUIEL","12"
"1106","2402907","CORONEL JOÃO PESSOA","12"
"1107","2403004","CRUZETA","12"
"1108","2403103","CURRAIS NOVOS","12"
"1109","2403202","DOUTOR SEVERIANO","12"
"1110","2403251","PARNAMIRIM","12"
"1111","2403301","ENCANTO","12"
"1112","2403400","EQUADOR","12"
"1113","2403509","ESPÍRITO SANTO","12"
"1114","2403608","EXTREMOZ","12"
"1115","2403707","FELIPE GUERRA","12"
"1116","2403756","FERNANDO PEDROZA","12"
"1117","2403806","FLORÂNIA","12"
"1118","2403905","FRANCISCO DANTAS","12"
"1119","2404002","FRUTUOSO GOMES","12"
"1120","2404101","GALINHOS","12"
"1121","2404200","GOIANINHA","12"
"1122","2404309","GOVERNADOR DIX-SEPT ROSADO","12"
"1123","2404408","GROSSOS","12"
"1124","2404507","GUAMARÉ","12"
"1125","2404606","IELMO MARINHO","12"
"1126","2404705","IPANGUAÇU","12"
"1127","2404804","IPUEIRA","12"
"1128","2404853","ITAJÁ","12"
"1129","2404903","ITAÚ","12"
"1130","2405009","JAÇANÃ","12"
"1131","2405108","JANDAÍRA","12"
"1132","2405207","JANDUÍS","12"
"1133","2405306","JANUÁRIO CICCO","12"
"1134","2405405","JAPI","12"
"1135","2405504","JARDIM DE ANGICOS","12"
"1136","2405603","JARDIM DE PIRANHAS","12"
"1137","2405702","JARDIM DO SERIDÓ","12"
"1138","2405801","JOÃO CÂMARA","12"
"1139","2405900","JOÃO DIAS","12"
"1140","2406007","JOSÉ DA PENHA","12"
"1141","2406106","JUCURUTU","12"
"1142","2406155","JUNDIÁ","12"
"1143","2406205","LAGOA D'ANTA","12"
"1144","2406304","LAGOA DE PEDRAS","12"
"1145","2406403","LAGOA DE VELHOS","12"
"1146","2406502","LAGOA NOVA","12"
"1147","2406601","LAGOA SALGADA","12"
"1148","2406700","LAJES","12"
"1149","2406809","LAJES PINTADAS","12"
"1150","2406908","LUCRÉCIA","12"
"1151","2407005","LUÍS GOMES","12"
"1152","2407104","MACAÍBA","12"
"1153","2407203","MACAU","12"
"1154","2407252","MAJOR SALES","12"
"1155","2407302","MARCELINO VIEIRA","12"
"1156","2407401","MARTINS","12"
"1157","2407500","MAXARANGUAPE","12"
"1158","2407609","MESSIAS TARGINO","12"
"1159","2407708","MONTANHAS","12"
"1160","2407807","MONTE ALEGRE","12"
"1161","2407906","MONTE DAS GAMELEIRAS","12"
"1162","2408003","MOSSORÓ","12"
"1163","2408102","NATAL","12"
"1164","2408201","NÍSIA FLORESTA","12"
"1165","2408300","NOVA CRUZ","12"
"1166","2408409","OLHO-D'ÁGUA DO BORGES","12"
"1167","2408508","OURO BRANCO","12"
"1168","2408607","PARANÁ","12"
"1169","2408706","PARAÚ","12"
"1170","2408805","PARAZINHO","12"
"1171","2408904","PARELHAS","12"
"1172","2408953","RIO DO FOGO","12"
"1173","2409100","PASSA E FICA","12"
"1174","2409209","PASSAGEM","12"
"1175","2409308","PATU","12"
"1176","2409332","SANTA MARIA","12"
"1177","2409407","PAU DOS FERROS","12"
"1178","2409506","PEDRA GRANDE","12"
"1179","2409605","PEDRA PRETA","12"
"1180","2409704","PEDRO AVELINO","12"
"1181","2409803","PEDRO VELHO","12"
"1182","2409902","PENDÊNCIAS","12"
"1183","2410009","PILÕES","12"
"1184","2410108","POÇO BRANCO","12"
"1185","2410207","PORTALEGRE","12"
"1186","2410256","PORTO DO MANGUE","12"
"1187","2410306","PRESIDENTE JUSCELINO","12"
"1188","2410405","PUREZA","12"
"1189","2410504","RAFAEL FERNANDES","12"
"1190","2410603","RAFAEL GODEIRO","12"
"1191","2410702","RIACHO DA CRUZ","12"
"1192","2410801","RIACHO DE SANTANA","12"
"1193","2410900","RIACHUELO","12"
"1194","2411007","RODOLFO FERNANDES","12"
"1195","2411056","TIBAU","12"
"1196","2411106","RUY BARBOSA","12"
"1197","2411205","SANTA CRUZ","12"
"1198","2411403","SANTANA DO MATOS","12"
"1199","2411429","SANTANA DO SERIDÓ","12"
"1200","2411502","SANTO ANTÔNIO","12"
"1201","2411601","SÃO BENTO DO NORTE","12"
"1202","2411700","SÃO BENTO DO TRAIRÍ","12"
"1203","2411809","SÃO FERNANDO","12"
"1204","2411908","SÃO FRANCISCO DO OESTE","12"
"1205","2412005","SÃO GONÇALO DO AMARANTE","12"
"1206","2412104","SÃO JOÃO DO SABUGI","12"
"1207","2412203","SÃO JOSÉ DE MIPIBU","12"
"1208","2412302","SÃO JOSÉ DO CAMPESTRE","12"
"1209","2412401","SÃO JOSÉ DO SERIDÓ","12"
"1210","2412500","SÃO MIGUEL","12"
"1211","2412559","SÃO MIGUEL DO GOSTOSO","12"
"1212","2412609","SÃO PAULO DO POTENGI","12"
"1213","2412708","SÃO PEDRO","12"
"1214","2412807","SÃO RAFAEL","12"
"1215","2412906","SÃO TOMÉ","12"
"1216","2413003","SÃO VICENTE","12"
"1217","2413102","SENADOR ELÓI DE SOUZA","12"
"1218","2413201","SENADOR GEORGINO AVELINO","12"
"1219","2413300","SERRA DE SÃO BENTO","12"
"1220","2413359","SERRA DO MEL","12"
"1221","2413409","SERRA NEGRA DO NORTE","12"
"1222","2413508","SERRINHA","12"
"1223","2413557","SERRINHA DOS PINTOS","12"
"1224","2413607","SEVERIANO MELO","12"
"1225","2413706","SÍTIO NOVO","12"
"1226","2413805","TABOLEIRO GRANDE","12"
"1227","2413904","TAIPU","12"
"1228","2414001","TANGARÁ","12"
"1229","2414100","TENENTE ANANIAS","12"
"1230","2414159","TENENTE LAURENTINO CRUZ","12"
"1231","2414209","TIBAU DO SUL","12"
"1232","2414308","TIMBAÚBA DOS BATISTAS","12"
